date,desc_sentence,desc_logit,desc_prediction,desc_sentiment_score,title_sentence,title_logit,title_prediction,title_sentiment_score,sentence
2018-08-31,"Following the week’s brief uptick, crypto markets are seeing corrections today, with the top ten coins by market cap losing between 1.5 and 5 percent on the day.",[0.01499508 0.9724     0.01260489],negative,-0.9574049,Bitcoin Loses $7K Footing Amid Market-Wide Price Correction,[0.02092772 0.95420086 0.02487139],negative,-0.93327314,"Bitcoin Loses $7K Footing Amid Market-Wide Price Correction. Following the week’s brief uptick, crypto markets are seeing corrections today, with the top ten coins by market cap losing between 1.5 and 5 percent on the day."
2018-08-30,"Cryptocurrencies are rebounding across the board with the total market cap growth of $30 billion, but this might actually be a time for caution.",[0.68938315 0.04687244 0.2637444 ],positive,0.6425107,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, IOTA: Price Analysis, August 29",[0.03346295 0.01857611 0.947961  ],neutral,0.014886839,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, IOTA: Price Analysis, August 29. Cryptocurrencies are rebounding across the board with the total market cap growth of $30 billion, but this might actually be a time for caution."
2018-08-30,"Crypto markets are largely holding fort after yesterday’s strong upswing, as Bitcoin continues to trade just above $7,000.",[0.7507129  0.15525588 0.09403127],positive,0.59545696,"Bitcoin Continues to Hover Near $7K, Wider Crypto Market Sees Some Mild Corrections",[0.6602858  0.21297736 0.12673688],positive,0.44730842,"Bitcoin Continues to Hover Near $7K, Wider Crypto Market Sees Some Mild Corrections. Crypto markets are largely holding fort after yesterday’s strong upswing, as Bitcoin continues to trade just above $7,000."
2018-08-29,"Morgan Creek Digital, backed by the $1.5 billion investment house Morgan Creek Capital, has launched a new Digital Asset Index Fund in partnership with Bitwise.",[0.464717   0.00776139 0.5275216 ],neutral,0.4569556,Investment Firm Morgan Creek Launches Digital Asset Index Fund Excluding Pre-Mined Cryptos,[0.09982895 0.01292675 0.8872443 ],neutral,0.0869022,"Investment Firm Morgan Creek Launches Digital Asset Index Fund Excluding Pre-Mined Cryptos. Morgan Creek Digital, backed by the $1.5 billion investment house Morgan Creek Capital, has launched a new Digital Asset Index Fund in partnership with Bitwise."
2018-08-28,"Crypto markets are seeing strong positive momentum, as Bitcoin breaks above the $7,000 price point and the top 10 coins see significant growth.",[0.9518788  0.01967129 0.0284499 ],positive,0.9322075,"Bitcoin Breaks Above $7,000 as Crypto Market Rallies Into Green",[0.74946964 0.07810602 0.17242435],positive,0.6713636,"Bitcoin Breaks Above $7,000 as Crypto Market Rallies Into Green. Crypto markets are seeing strong positive momentum, as Bitcoin breaks above the $7,000 price point and the top 10 coins see significant growth."
2018-08-28,Bitcoin is the only virtual currency among the top 10 that has been trading above the 20-day EMA for the past three days.,[0.2596062  0.02037959 0.7200142 ],neutral,0.23922662,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, IOTA: Price Analysis, August 27",[0.03413351 0.01869769 0.94716877],neutral,0.015435817,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, IOTA: Price Analysis, August 27. Bitcoin is the only virtual currency among the top 10 that has been trading above the 20-day EMA for the past three days."
2018-08-25,"Amid a wave of negative news, the crypto markets remain relatively stable, indicating that the bears are losing their grip.",[0.05571839 0.9287329  0.01554877],negative,-0.87301445,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, IOTA: Price Analysis, August 24",[0.03571896 0.01743562 0.9468454 ],neutral,0.01828334,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, IOTA: Price Analysis, August 24. Amid a wave of negative news, the crypto markets remain relatively stable, indicating that the bears are losing their grip."
2018-08-23,Bitcoin left behind major altcoins to see a brief uptick Wednesday after scheduled maintenance at BitMEX caused a short squeeze.,[0.6112964  0.36009035 0.02861324],positive,0.25120607,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, IOTA: Price Analysis, August 22",[0.03492392 0.01818434 0.9468918 ],neutral,0.016739586,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, IOTA: Price Analysis, August 22. Bitcoin left behind major altcoins to see a brief uptick Wednesday after scheduled maintenance at BitMEX caused a short squeeze."
2018-08-21,"In a stark contrast to previous year, every fall of the crypto markets in 2018 is followed by a very weak recovery.",[0.00982273 0.9722711  0.01790624],negative,-0.96244836,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, IOTA: Price Analysis, August 20",[0.03477477 0.01828146 0.9469437 ],neutral,0.016493317,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, IOTA: Price Analysis, August 20. In a stark contrast to previous year, every fall of the crypto markets in 2018 is followed by a very weak recovery."
2018-08-19,"Crypto markets suffer a slight slump, Bitcoin, Ripple, Stellar and Monero struggle to hold weekly gains.",[0.01459289 0.96344393 0.0219632 ],negative,-0.94885105,"Crypto Markets See Slight Slump, Ethereum Fails to Hold $300 Support",[0.01150494 0.9696333  0.01886176],negative,-0.95812833,"Crypto Markets See Slight Slump, Ethereum Fails to Hold $300 Support. Crypto markets suffer a slight slump, Bitcoin, Ripple, Stellar and Monero struggle to hold weekly gains."
2018-08-18,"All top 10 coins by market cap are in the green today, XRP is up almost 18% after the announcement of a partnership with 3 exchanges.",[0.9447827  0.01384665 0.04137065],positive,0.93093604,"All Top 10 Cryptocurrencies in Green, Bitcoin Breaks $6,500",[0.09927147 0.04022121 0.8605073 ],neutral,0.059050255,"All Top 10 Cryptocurrencies in Green, Bitcoin Breaks $6,500. All top 10 coins by market cap are in the green today, XRP is up almost 18% after the announcement of a partnership with 3 exchanges."
2018-08-18,"Cryptocurrencies are pulling back, but is this really a cue to start buying? Let’s check the charts.",[0.07233571 0.02302545 0.9046388 ],neutral,0.049310256,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, ETC: Price Analysis, August 17",[0.02700008 0.02246302 0.9505369 ],neutral,0.0045370553,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, ETC: Price Analysis, August 17. Cryptocurrencies are pulling back, but is this really a cue to start buying? Let’s check the charts."
2018-08-17,Ripple has announced a partnership with three crypto exchanges as part of its payments settlement solution XRapid.,[0.7776923  0.00711735 0.21519029],positive,0.770575,Ripple Partners With Three Crypto Exchanges as Part of XRapid Solution,[0.09808388 0.00964097 0.89227515],neutral,0.088442914,Ripple Partners With Three Crypto Exchanges as Part of XRapid Solution. Ripple has announced a partnership with three crypto exchanges as part of its payments settlement solution XRapid.
2018-08-16,A Ripple executive said that the company is looking to break into the Chinese market to speed up international payments with its distributed ledger system.,[0.7715517  0.00761606 0.22083226],positive,0.7639357,Ripple Exec: Ripple Considering Chinese Market to Speed Up Payment Solutions,[0.49226204 0.01155527 0.4961827 ],neutral,0.48070675,Ripple Exec: Ripple Considering Chinese Market to Speed Up Payment Solutions. A Ripple executive said that the company is looking to break into the Chinese market to speed up international payments with its distributed ledger system.
2018-08-16,"With the panic set in the cryptocurrency markets, the best move right now may actually be to buy - what do the charts say?",[0.03950616 0.04737706 0.91311675],neutral,-0.007870901,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, IOTA: Price Analysis, August 15",[0.03532519 0.01792206 0.9467527 ],neutral,0.017403131,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, IOTA: Price Analysis, August 15. With the panic set in the cryptocurrency markets, the best move right now may actually be to buy - what do the charts say?"
2018-08-14,A U.S. federal District Court has dismissed a motion to remand filed against Ripple in May.,[0.03212648 0.846014   0.12185955],negative,-0.81388754,US Federal Court Denies Motion to Remand Against Ripple,[0.04504592 0.528656   0.42629808],negative,-0.4836101,US Federal Court Denies Motion to Remand Against Ripple. A U.S. federal District Court has dismissed a motion to remand filed against Ripple in May.
2018-08-14,"Amidst a massive plunge of the Turkish lira, cryptocurrencies are increasing in popularity among the country’s citizens - will it impact the prices?",[0.22449027 0.20048243 0.5750272 ],neutral,0.024007842,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, IOTA: Price Analysis, August 13",[0.03485008 0.01830688 0.946843  ],neutral,0.01654319,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Stellar, Litecoin, Cardano, Monero, IOTA: Price Analysis, August 13. Amidst a massive plunge of the Turkish lira, cryptocurrencies are increasing in popularity among the country’s citizens - will it impact the prices?"
2018-08-11,The continued decline of most cryptocurrencies has led some analysts to predict even larger losses in the near future.,[0.01925309 0.96764654 0.01310035],negative,-0.94839346,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA, TRON: Price Analysis, August 10",[0.03351709 0.01891446 0.9475684 ],neutral,0.014602633,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA, TRON: Price Analysis, August 10. The continued decline of most cryptocurrencies has led some analysts to predict even larger losses in the near future."
2018-08-09,"Crypto markets are firmly in the red after SEC postponed its decision on VanEck Bitcoin ETF. Are we in for a continued decline, or is this just a pullback?",[0.0147458  0.95336336 0.03189081],negative,-0.9386176,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA, TRON: Price Analysis, August 08",[0.03398194 0.01830014 0.94771796],neutral,0.015681803,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA, TRON: Price Analysis, August 08. Crypto markets are firmly in the red after SEC postponed its decision on VanEck Bitcoin ETF. Are we in for a continued decline, or is this just a pullback?"
2018-08-07,The announcement of Bitcoin futures trading by NYSE’s operator ICE has failed to significantly impact the markets. What will happen next?,[0.02953471 0.27214098 0.6983243 ],neutral,-0.24260627,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA, TRON: Price Analysis, August 06",[0.03515631 0.01804547 0.94679826],neutral,0.017110841,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA, TRON: Price Analysis, August 06. The announcement of Bitcoin futures trading by NYSE’s operator ICE has failed to significantly impact the markets. What will happen next?"
2018-08-04,Total crypto market cap has lost almost $40 billion over the past week - what should we expect next?,[0.00919155 0.95058936 0.04021907],negative,-0.9413978,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA, TRON: Price Analysis, August 03",[0.03317503 0.018572   0.948253  ],neutral,0.014603032,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA, TRON: Price Analysis, August 03. Total crypto market cap has lost almost $40 billion over the past week - what should we expect next?"
2018-08-02,"With the views on cryptocurrencies’ prospects wildly ranging among experts, we believe in studying the charts and forming our own opinions.",[0.10250385 0.01134944 0.8861467 ],neutral,0.09115441,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA, TRON: Price Analysis, August 01",[0.03313471 0.01881743 0.9480479 ],neutral,0.014317276,"Bitcoin, Ethereum, Ripple, Bitcoin Cash, EOS, Litecoin, Cardano, Stellar, IOTA, TRON: Price Analysis, August 01. With the views on cryptocurrencies’ prospects wildly ranging among experts, we believe in studying the charts and forming our own opinions."
2018-08-01,Former US President Bill Clinton will give a keynote and Q&A at Ripple’s fall Swell conference.,[0.0532561  0.01907233 0.92767155],neutral,0.034183767,Former US President Bill Clinton to Give Keynote Speech at Ripple’s Fall Tech Conference,[0.05597631 0.02461097 0.91941273],neutral,0.03136534,Former US President Bill Clinton to Give Keynote Speech at Ripple’s Fall Tech Conference. Former US President Bill Clinton will give a keynote and Q&A at Ripple’s fall Swell conference.
2018-07-31,A new U.S. Ripple-based decentralized crypto marketplace dubbed DCEX has now opened registration for retail and institutional accounts.,[0.19782393 0.00757299 0.79460305],neutral,0.19025093,New Ripple-Based Decentralized Exchange Launches in San Francisco,[0.1297044  0.00949923 0.8607964 ],neutral,0.12020517,New Ripple-Based Decentralized Exchange Launches in San Francisco. A new U.S. Ripple-based decentralized crypto marketplace dubbed DCEX has now opened registration for retail and institutional accounts.
